Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
7858,Submission,1,218,1,Frank Mir,0,6,75%,7,1,50%,1,1,73.0,1,3,2,0,6,0,0,Antonio Rodrigo Nogueira,0,21,77%,42,0,0%,1,1,110.0,16,5,0,6,12,3,1.0
7859,Decision - Unanimous,3,900,1,Frank Mir,0,46,70%,82,6,75%,0,0,444.0,28,16,2,14,22,10,0,Roy Nelson,0,21,41%,46,0,0%,0,0,240.0,13,3,5,9,12,0,1.0
7860,KO/TKO,3,842,1,Frank Mir,1,25,31%,45,0,0%,0,0,269.0,11,7,7,13,12,0,0,Mirko Filipovic,0,19,27%,33,0,,0,0,0.0,12,4,3,13,6,0,1.0
7861,KO/TKO,1,228,0,Frank Mir,0,3,30%,3,0,,0,0,3.0,2,1,0,2,1,0,1,Shane Carwin,1,49,77%,74,0,0%,0,0,153.0,31,1,17,1,33,15,1.0
7862,Submission,1,72,1,Frank Mir,1,2,40%,2,0,,1,0,6.0,2,0,0,1,0,1,0,Cheick Kongo,0,0,0%,0,0,,0,0,23.0,0,0,0,0,0,0,1.0
7863,KO/TKO,2,408,0,Frank Mir,0,4,33%,4,0,,0,0,0.0,2,1,1,1,3,0,1,Brock Lesnar,0,47,92%,74,1,100%,0,0,346.0,41,4,2,3,0,44,1.0
7864,KO/TKO,2,414,1,Frank Mir,3,37,36%,40,1,100%,0,0,41.0,30,2,5,25,2,10,0,Antonio Rodrigo Nogueira,0,10,26%,15,0,,0,0,0.0,8,0,2,9,0,1,1.0
7865,Submission,1,90,1,Frank Mir,0,2,66%,2,0,,3,0,0.0,0,0,2,2,0,0,0,Brock Lesnar,0,16,66%,32,1,100%,0,0,68.0,16,0,0,1,0,15,1.0
7866,Submission,1,77,1,Frank Mir,0,4,80%,7,1,100%,1,0,63.0,2,0,2,2,0,2,0,Antoni Hardonk,0,1,33%,1,0,,0,0,2.0,0,0,1,1,0,0,1.0
7867,KO/TKO,1,69,0,Frank Mir,0,2,28%,2,0,0%,0,0,0.0,2,0,0,2,0,0,1,Brandon Vera,0,15,71%,17,0,,0,0,34.0,13,1,1,5,2,8,1.0
7868,Decision - Unanimous,3,900,1,Frank Mir,0,53,59%,111,3,50%,0,0,472.0,19,30,4,7,25,21,0,Dan Christison,0,48,56%,84,0,,1,0,192.0,26,8,14,22,20,6,1.0
7869,KO/TKO,1,250,0,Frank Mir,0,3,50%,6,1,100%,0,0,15.0,0,3,0,0,2,1,1,Marcio Cruz,0,31,70%,72,1,50%,0,0,217.0,22,9,0,1,0,30,1.0
7870,Submission,1,50,1,Frank Mir,0,3,100%,3,0,,1,0,0.0,0,0,3,3,0,0,0,Tim Sylvia,0,2,40%,2,1,100%,0,0,29.0,1,1,0,1,1,0,1.0
7871,KO/TKO,2,561,1,Frank Mir,1,28,63%,68,4,57%,2,0,456.0,18,7,3,4,4,20,0,Wes Sims,0,18,72%,83,0,,0,0,39.0,1,17,0,2,5,11,1.0
7872,DQ,1,175,1,Frank Mir,0,4,57%,18,1,100%,4,0,158.0,4,0,0,0,0,4,0,Wes Sims,0,1,100%,8,0,,0,0,11.0,1,0,0,0,0,1,1.0
7873,Submission,1,46,1,Frank Mir,0,0,0%,0,0,0%,2,0,0.0,0,0,0,0,0,0,0,David Abbott,0,1,20%,2,0,,0,0,38.0,1,0,0,0,0,1,1.0
7874,KO/TKO,1,275,0,Frank Mir,0,6,60%,6,1,20%,3,0,15.0,1,3,2,4,2,0,1,Ian Freeman,0,34,77%,60,0,,0,1,177.0,28,5,1,3,11,20,1.0
7875,Submission,1,46,1,Frank Mir,0,4,66%,4,0,,1,0,2.0,1,1,2,4,0,0,0,Pete Williams,0,0,0%,0,1,100%,0,0,19.0,0,0,0,0,0,0,1.0
7876,Submission,1,65,1,Frank Mir,0,3,42%,6,0,,1,0,37.0,1,0,2,3,0,0,0,Roberto Traven,0,1,50%,1,0,,0,0,0.0,1,0,0,1,0,0,1.0
7877,Decision - Unanimous,3,900,0,Mario Miranda,0,14,93%,60,0,0%,0,0,69.0,6,4,4,3,11,0,1,Aaron Simpson,0,59,78%,122,10,38%,0,0,761.0,12,4,43,3,36,20,1.0
7878,Decision - Unanimous,3,900,0,Mario Miranda,0,14,34%,29,0,,0,2,81.0,5,2,7,9,1,4,1,Demian Maia,0,30,61%,104,5,71%,1,0,592.0,21,5,4,6,3,21,1.0
7879,KO/TKO,2,547,1,Mario Miranda,0,42,66%,131,3,100%,0,0,441.0,35,6,1,2,4,36,0,David Loiseau,0,2,20%,3,0,,0,0,40.0,1,1,0,1,1,0,1.0
7880,KO/TKO,1,289,0,Mario Miranda,1,16,40%,33,0,,0,0,40.0,8,1,7,12,1,3,1,Gerald Harris,2,17,45%,17,0,,0,0,7.0,17,0,0,14,0,3,1.0
7881,Decision - Unanimous,3,900,0,Vitor Miranda,0,19,42%,63,3,75%,1,1,297.0,10,3,6,12,3,4,1,Abu Azaitar,0,48,37%,135,1,100%,0,1,198.0,33,11,4,30,5,13,1.0
7882,Decision - Unanimous,3,900,0,Vitor Miranda,0,51,31%,74,0,0%,0,0,13.0,13,13,25,46,5,0,1,Marvin Vettori,0,69,42%,81,3,42%,0,0,225.0,50,6,13,66,2,1,1.0
7883,Decision - Unanimous,3,900,0,Vitor Miranda,0,27,29%,49,1,50%,0,0,14.0,9,4,14,22,3,2,1,Chris Camozzi,0,43,46%,76,1,100%,0,0,337.0,33,2,8,32,5,6,1.0
7884,KO/TKO,2,369,1,Vitor Miranda,0,46,64%,61,0,,0,0,2.0,38,6,2,21,25,0,0,Marcelo Guimaraes,0,23,52%,31,1,20%,0,0,237.0,6,4,13,19,3,1,1.0
7885,KO/TKO,2,458,1,Vitor Miranda,0,57,76%,95,1,100%,0,0,205.0,52,1,4,7,1,49,0,Clint Hester,0,15,44%,20,1,20%,0,0,180.0,11,3,1,9,0,6,1.0
7886,KO/TKO,1,299,1,Vitor Miranda,0,14,66%,19,0,,0,0,1.0,6,4,4,12,2,0,0,Jake Collier,0,15,42%,22,2,66%,1,0,184.0,11,4,0,13,2,0,1.0
7887,Decision - Unanimous,3,900,0,Vitor Miranda,0,21,44%,103,0,0%,0,0,120.0,4,4,13,15,0,6,1,Antonio Carlos Junior,0,19,27%,33,5,83%,1,0,511.0,12,3,4,9,5,5,1.0
7888,Decision - Split,3,900,1,Kazuo Misaki,0,43,39%,53,1,50%,0,2,87.0,19,18,6,39,3,1,0,Paul Daley,0,44,38%,69,3,37%,0,0,214.0,28,8,8,38,2,4,1.0
7889,KO/TKO,2,449,1,Kazuo Misaki,1,19,45%,31,0,,0,0,10.0,7,10,2,17,0,2,0,Joe Riggs,1,8,27%,8,0,,0,0,0.0,7,1,0,8,0,0,1.0
7890,Submission,3,837,0,Dokonjonosuke Mishima,0,6,16%,28,1,10%,2,0,89.0,4,1,1,3,2,1,1,Kenny Florian,0,38,52%,94,1,100%,1,0,437.0,25,2,11,15,4,19,1.0
7891,Submission,1,127,0,Dokonjonosuke Mishima,0,1,20%,6,1,100%,0,0,111.0,0,1,0,0,0,1,1,Joe Stevenson,0,1,100%,2,0,,3,0,0.0,0,1,0,0,1,0,1.0
7892,Submission,1,274,0,Felix Lee Mitchell,0,3,100%,21,0,,0,0,,0,1,2,0,3,0,1,Ken Shamrock,0,4,100%,7,1,50%,1,0,,1,2,1,0,3,1,1.0
7893,Decision - Unanimous,3,900,0,David Mitchell,0,5,22%,40,0,0%,1,0,67.0,4,1,0,3,1,1,1,Yan Cabral,1,18,52%,59,4,66%,1,0,729.0,17,0,1,3,0,15,1.0
7894,KO/TKO,2,475,0,David Mitchell,0,17,38%,81,0,,0,0,17.0,0,17,0,0,17,0,1,Mike Pierce,1,17,41%,25,0,0%,0,0,280.0,11,4,2,4,9,4,1.0
7895,Decision - Unanimous,3,900,1,David Mitchell,0,60,37%,121,1,50%,2,1,242.0,52,7,1,41,6,13,0,Simeon Thoresen,0,49,42%,52,1,100%,0,0,217.0,36,6,7,39,10,0,1.0
7896,Decision - Unanimous,3,900,0,David Mitchell,0,23,19%,62,0,,0,0,37.0,14,1,8,22,0,1,1,Paulo Thiago,0,19,27%,30,6,100%,1,0,295.0,13,3,3,17,0,2,1.0
7897,Decision - Unanimous,3,900,0,David Mitchell,0,13,72%,50,2,66%,6,0,95.0,9,2,2,3,4,6,1,TJ Waldburger,0,37,63%,69,6,85%,7,3,652.0,32,1,4,3,3,31,1.0
7898,Decision - Unanimous,3,900,0,Danny Mitchell,0,58,48%,83,0,0%,1,0,189.0,27,14,17,48,10,0,1,Sai Wang,0,64,51%,111,0,0%,0,0,227.0,38,17,9,35,18,11,1.0
7899,Decision - Unanimous,3,900,0,Danny Mitchell,0,18,52%,70,0,0%,5,0,209.0,9,4,5,6,5,7,1,Igor Araujo,0,12,32%,138,0,0%,1,1,532.0,7,5,0,2,1,9,1.0
7905,KO/TKO,2,444,0,Roman Mitichyan,0,2,16%,7,0,,0,1,36.0,0,0,2,2,0,0,1,George Sotiropoulos,0,21,60%,77,3,75%,3,1,330.0,20,1,0,3,1,17,1.0
7906,Submission,1,23,1,Roman Mitichyan,0,0,,0,1,100%,1,0,12.0,0,0,0,0,0,0,0,Dorian Price,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1.0
7923,KO/TKO,1,78,0,Hiromitsu Miura,0,2,33%,2,0,,0,0,0.0,2,0,0,2,0,0,1,Edgar Garcia,1,17,48%,18,0,,0,0,20.0,16,1,0,5,0,12,1.0
7924,KO/TKO,4,1183,0,Hiromitsu Miura,0,46,40%,82,3,42%,0,3,262.0,40,2,4,19,5,22,1,Carlos Condit,2,38,38%,209,2,66%,4,0,619.0,25,9,4,17,4,17,1.0
7925,KO/TKO,1,155,1,Hiromitsu Miura,0,13,46%,18,2,50%,0,0,32.0,8,1,4,5,1,7,0,Blas Avena,0,5,35%,5,0,,0,0,0.0,1,2,2,3,2,0,1.0
7926,KO/TKO,2,515,1,Hiromitsu Miura,1,19,32%,49,1,100%,2,1,284.0,16,2,1,7,2,10,0,Fernando Gonzalez,0,12,36%,26,0,0%,1,0,40.0,7,2,3,4,8,0,1.0
7927,Decision - Unanimous,3,900,0,Hiromitsu Miura,0,20,25%,68,1,50%,0,1,71.0,12,2,6,15,4,1,1,Jason Miller,0,28,45%,85,2,28%,3,1,457.0,11,8,9,18,5,5,1.0
7928,KO/TKO,1,184,0,Takeya Mizugaki,0,13,32%,13,0,,0,0,0.0,8,0,5,13,0,0,1,Eddie Wineland,2,9,28%,9,0,,0,0,6.0,8,1,0,7,0,2,1.0
7929,KO/TKO,1,48,0,Takeya Mizugaki,0,4,44%,6,0,,0,0,0.0,3,0,1,4,0,0,1,Cody Garbrandt,1,12,44%,13,0,,0,0,7.0,10,0,2,6,1,5,1.0
7930,Decision - Unanimous,3,900,1,Takeya Mizugaki,0,70,43%,88,0,0%,0,0,180.0,47,23,0,42,28,0,0,George Roop,0,47,41%,97,0,0%,0,0,352.0,23,17,7,30,17,0,1.0
7931,Submission,3,731,0,Takeya Mizugaki,0,13,30%,19,0,0%,0,0,31.0,6,6,1,7,6,0,1,Aljamain Sterling,0,32,59%,60,3,20%,1,0,457.0,8,12,12,13,19,0,1.0
7932,KO/TKO,1,61,0,Takeya Mizugaki,0,2,20%,3,0,,0,0,0.0,2,0,0,2,0,0,1,Dominick Cruz,0,26,74%,26,2,100%,0,0,22.0,26,0,0,4,0,22,1.0
7933,Decision - Unanimous,3,900,1,Takeya Mizugaki,1,35,25%,67,0,0%,0,0,492.0,33,1,1,18,0,17,0,Francisco Rivera,0,41,39%,61,3,75%,1,0,43.0,31,6,4,34,5,2,1.0
7934,Decision - Unanimous,3,900,1,Takeya Mizugaki,0,152,37%,155,3,37%,0,0,123.0,117,34,1,142,9,1,0,Nam Phan,0,100,34%,104,0,,0,0,0.0,77,23,0,100,0,0,1.0
7935,Decision - Split,3,900,1,Takeya Mizugaki,0,39,36%,59,2,40%,1,0,160.0,32,6,1,30,6,3,0,Erik Perez,0,37,32%,49,5,45%,0,0,278.0,17,18,2,24,12,1,1.0
7936,Decision - Split,3,900,1,Takeya Mizugaki,0,67,57%,117,0,0%,0,0,12.0,42,18,7,58,9,0,0,Bryan Caraway,0,37,41%,69,2,16%,1,0,346.0,31,3,3,33,3,1,1.0
7937,Decision - Unanimous,3,900,1,Takeya Mizugaki,0,63,56%,103,4,100%,0,0,664.0,53,7,3,10,6,47,0,Jeff Hougland,0,14,56%,73,1,14%,0,0,36.0,5,8,1,8,5,1,1.0
7938,Decision - Unanimous,3,900,0,Takeya Mizugaki,0,28,31%,70,2,50%,0,0,485.0,20,6,2,6,8,14,1,Chris Cariaso,0,37,48%,75,0,0%,0,1,83.0,21,15,1,14,23,0,1.0
7939,KO/TKO,2,570,1,Takeya Mizugaki,2,70,54%,85,1,100%,0,0,155.0,50,13,7,46,21,3,0,Cole Escovedo,0,29,56%,33,0,,0,0,40.0,10,16,3,15,14,0,1.0
7940,Decision - Unanimous,3,900,0,Takeya Mizugaki,0,14,15%,33,0,,0,0,24.0,10,0,4,13,1,0,1,Brian Bowles,0,29,33%,46,1,100%,0,0,369.0,14,15,0,17,12,0,1.0
7941,Decision - Split,3,900,1,Takeya Mizugaki,0,43,46%,77,4,100%,0,0,254.0,20,7,16,30,5,8,0,Reuben Duran,0,67,46%,105,0,0%,0,0,60.0,43,15,9,49,17,1,1.0
7942,Submission,1,290,0,Takeya Mizugaki,0,7,24%,19,0,,0,0,54.0,5,2,0,3,4,0,1,Urijah Faber,0,11,47%,17,0,0%,2,0,141.0,6,5,0,6,5,0,1.0
7943,Decision - Unanimous,3,900,1,Takeya Mizugaki,0,40,45%,92,2,100%,0,1,260.0,31,3,6,21,6,13,0,Rani Yahya,0,17,34%,35,6,42%,2,0,321.0,6,5,6,10,7,0,1.0
7944,Decision - Unanimous,3,900,0,Takeya Mizugaki,0,50,34%,80,2,66%,0,0,147.0,20,28,2,23,22,5,1,Scott Jorgensen,2,59,48%,84,3,42%,1,0,465.0,33,14,12,11,42,6,1.0
7945,Decision - Split,3,900,1,Takeya Mizugaki,0,18,31%,117,3,100%,0,0,612.0,12,1,5,6,3,9,0,Jeff Curran,0,24,58%,66,0,0%,3,1,128.0,8,11,5,6,7,11,1.0
7946,Decision - Unanimous,5,1500,0,Takeya Mizugaki,0,69,23%,85,0,,0,0,48.0,42,25,2,41,28,0,1,Miguel Torres,0,144,39%,219,0,0%,0,0,285.0,72,64,8,63,81,0,1.0
7958,Decision - Split,3,900,0,Bobby Moffett,0,90,38%,98,0,0%,0,0,24.0,56,21,13,88,2,0,1,Enrique Barzola,0,83,34%,88,3,42%,0,0,39.0,51,24,8,82,1,0,1.0
7959,Decision - Unanimous,3,900,0,Bobby Moffett,0,9,21%,25,5,62%,2,1,361.0,5,1,3,8,1,0,1,Bryce Mitchell,0,17,38%,28,0,0%,2,1,191.0,7,7,3,16,1,0,1.0
7961,KO/TKO,3,825,0,Nate Mohr,0,48,47%,68,1,50%,0,0,109.0,17,10,21,42,2,4,1,Dennis Siver,1,48,25%,57,0,0%,0,0,7.0,28,2,18,42,6,0,1.0
7962,Submission,1,91,0,Nate Mohr,0,2,66%,7,0,,0,0,12.0,2,0,0,1,0,1,1,Manvel Gamburyan,0,3,50%,8,1,33%,1,0,59.0,2,0,1,2,0,1,1.0
7963,Decision - Unanimous,3,900,1,Nate Mohr,0,70,37%,71,0,,0,0,0.0,60,3,7,66,4,0,0,Luke Caudillo,1,28,21%,28,0,0%,0,0,1.0,19,5,4,27,1,0,1.0
7964,Submission,1,178,0,Nate Mohr,0,6,54%,16,0,,0,0,0.0,4,2,0,1,3,2,1,Kurt Pellegrino,0,4,57%,9,1,50%,1,0,113.0,3,1,0,0,0,4,1.0
7965,Submission,1,44,1,Renato Moicano,0,1,50%,4,1,100%,1,0,25.0,1,0,0,1,0,0,0,Damir Hadzovic,0,1,20%,1,0,,0,0,0.0,0,0,1,1,0,0,1.0
7966,KO/TKO,1,58,0,Renato Moicano,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Chan Sung Jung,1,16,66%,18,0,,0,0,26.0,15,0,1,3,0,13,1.0
7967,KO/TKO,2,344,0,Renato Moicano,0,24,45%,24,0,,0,0,0.0,17,1,6,24,0,0,1,Jose Aldo,0,26,52%,26,0,,0,0,0.0,18,6,2,19,7,0,1.0
7968,Submission,1,255,1,Renato Moicano,1,17,36%,23,1,50%,1,0,81.0,14,2,1,8,2,7,0,Cub Swanson,0,20,52%,20,0,,0,0,0.0,5,3,12,20,0,0,1.0
7969,Decision - Unanimous,3,900,1,Renato Moicano,0,116,56%,117,0,,0,0,0.0,60,18,38,115,1,0,0,Calvin Kattar,0,41,29%,41,0,0%,0,0,1.0,35,5,1,41,0,0,1.0
7970,Submission,3,779,0,Renato Moicano,0,109,43%,111,2,100%,0,0,20.0,91,8,10,109,0,0,1,Brian Ortega,0,65,29%,65,0,0%,1,0,0.0,49,14,2,64,1,0,1.0
7971,Decision - Split,3,900,1,Renato Moicano,0,70,60%,76,2,40%,0,0,136.0,39,3,28,66,1,3,0,Jeremy Stephens,0,56,27%,73,0,0%,0,0,0.0,28,7,21,53,3,0,1.0
7972,Decision - Split,3,900,1,Renato Moicano,0,44,34%,52,0,,0,0,5.0,21,5,18,41,1,2,0,Zubaira Tukhugov,0,29,25%,32,3,37%,0,0,114.0,24,5,0,26,0,3,1.0
7973,Submission,2,510,1,Renato Moicano,0,48,43%,50,1,50%,1,0,31.0,33,4,11,46,1,1,0,Tom Niinimaki,0,33,51%,33,0,,0,0,0.0,7,6,20,33,0,0,1.0
7974,Decision - Unanimous,3,900,1,Thiago Moises,0,42,35%,43,2,66%,1,0,111.0,29,5,8,42,0,0,0,Bobby Green,0,85,48%,94,2,66%,0,1,71.0,29,31,25,82,3,0,1.0
7975,Submission,2,325,1,Thiago Moises,0,1,6%,1,0,0%,1,0,0.0,0,0,1,1,0,0,0,Michael Johnson,0,27,45%,28,0,,0,0,21.0,8,13,6,26,0,1,1.0
7976,Decision - Unanimous,3,900,0,Thiago Moises,0,36,31%,37,0,0%,0,0,24.0,16,7,13,32,4,0,1,Damir Ismagulov,1,71,37%,73,0,0%,0,0,76.0,28,21,22,58,2,11,1.0
7977,Decision - Unanimous,3,900,1,Thiago Moises,0,66,64%,115,4,66%,1,0,471.0,59,2,5,28,8,30,0,Kurt Holobaugh,0,39,33%,108,2,33%,0,0,193.0,16,21,2,24,14,1,1.0
7978,Decision - Unanimous,3,900,0,Thiago Moises,0,8,50%,20,0,0%,4,0,0.0,5,3,0,6,1,1,1,Beneil Dariush,0,44,64%,113,4,50%,2,0,812.0,22,11,11,7,3,34,1.0
7979,KO/TKO,3,758,0,Ashkan Mokhtarian,0,42,41%,43,0,0%,0,0,22.0,20,11,11,41,1,0,1,Ryan Benoit,1,45,48%,47,0,0%,0,0,2.0,40,4,1,40,1,4,1.0
7980,Decision - Unanimous,3,900,0,Ashkan Mokhtarian,0,12,52%,15,1,33%,0,0,129.0,2,2,8,10,0,2,1,John Moraga,0,56,64%,73,2,100%,4,0,467.0,46,7,3,15,5,36,1.0
7983,Submission,1,43,1,Dan Molina,0,0,,0,0,0%,1,0,,0,0,0,0,0,0,0,Rafael  Del Real,0,4,40%,4,1,100%,0,0,,2,1,1,1,0,3,1.0
7984,Submission,1,68,0,Rudyard Moncayo,0,0,,2,0,0%,0,0,,0,0,0,0,0,0,1,Patrick Smith,1,6,75%,10,2,100%,1,0,,2,4,0,1,3,2,1.0
7996,KO/TKO,3,859,0,Augusto Montano,0,67,44%,72,0,,0,0,0.0,12,7,48,67,0,0,1,Belal Muhammad,0,66,44%,118,3,75%,0,0,207.0,55,4,7,53,0,13,1.0
7997,Decision - Unanimous,3,900,0,Augusto Montano,0,21,38%,28,0,,0,0,0.0,8,7,6,14,7,0,1,Cathal Pendred,0,17,41%,45,4,23%,0,0,382.0,1,0,16,15,2,0,1.0
7998,KO/TKO,1,290,1,Augusto Montano,0,30,57%,32,0,,0,0,87.0,20,8,2,4,22,4,0,Chris Heatherly,0,8,40%,10,1,33%,0,0,48.0,7,0,1,6,2,0,1.0
7999,KO/TKO,1,54,0,Erick Montano,0,3,42%,3,0,,0,0,0.0,2,0,1,3,0,0,1,Max Griffin,0,15,50%,15,0,,0,0,13.0,14,1,0,4,0,11,1.0
8000,Submission,3,618,0,Erick Montano,0,21,51%,60,2,25%,0,0,314.0,11,1,9,9,8,4,1,Randy Brown,0,12,40%,18,1,33%,1,0,142.0,8,3,1,7,4,1,1.0
8001,Decision - Split,3,900,1,Erick Montano,0,49,42%,59,2,66%,0,1,162.0,28,6,15,46,2,1,0,Enrique Marin,0,27,28%,33,1,33%,0,2,208.0,16,3,8,24,3,0,1.0
8004,Decision - Unanimous,3,900,0,Steve Montgomery,0,77,40%,89,0,,0,0,2.0,50,24,3,50,25,2,1,Daniel Kelly,0,63,52%,115,5,38%,0,0,473.0,56,5,2,30,10,23,1.0
8005,KO/TKO,1,163,0,Steve Montgomery,0,9,32%,13,0,,0,0,0.0,7,2,0,8,1,0,1,Tony Sims,1,10,52%,12,0,0%,0,0,33.0,8,2,0,6,1,3,1.0
8006,Decision - Unanimous,3,900,0,James Moontasri,0,46,48%,48,0,,0,0,19.0,14,24,8,45,1,0,1,Alex Morono,0,111,59%,112,0,0%,0,0,54.0,85,8,18,92,19,0,1.0
8007,Decision - Unanimous,3,900,0,James Moontasri,0,12,46%,30,0,0%,0,0,79.0,6,1,5,3,9,0,1,Alex Oliveira,0,58,74%,156,2,25%,0,0,680.0,28,28,2,5,15,38,1.0
8008,KO/TKO,1,276,1,James Moontasri,1,11,52%,13,0,,0,0,3.0,5,3,3,8,1,2,0,Anton Zafir,0,17,68%,31,1,33%,0,0,170.0,8,6,3,5,5,7,1.0
8009,Submission,1,176,0,James Moontasri,0,6,33%,6,0,,0,0,6.0,1,1,4,6,0,0,1,Kevin Lee,0,9,32%,9,1,50%,1,0,68.0,4,5,0,8,1,0,1.0
8010,Submission,2,409,1,James Moontasri,0,32,50%,62,0,,1,0,148.0,25,6,1,5,13,14,0,Cody Pfister,0,12,37%,12,0,0%,0,0,143.0,10,2,0,4,4,4,1.0
8011,Decision - Split,3,900,0,James Moontasri,1,35,52%,119,0,,0,0,303.0,31,4,0,11,1,23,1,Joe Ellenberger,0,22,59%,50,3,30%,2,0,389.0,17,4,1,6,4,12,1.0
8015,Submission,1,26,0,Nate Moore,0,2,50%,2,0,,0,0,8.0,1,0,1,2,0,0,1,Jason High,0,2,33%,2,0,,1,0,0.0,1,1,0,2,0,0,1.0
8016,KO/TKO,2,325,1,Nate Moore,1,5,33%,8,1,50%,0,0,46.0,3,0,2,4,0,1,0,Nathan Coy,0,12,80%,31,3,75%,0,1,208.0,5,4,3,4,2,6,1.0
8017,KO/TKO,2,381,0,Nate Moore,0,20,23%,31,0,0%,0,0,,13,2,5,20,0,0,1,Tarec Saffiedine,1,21,52%,24,0,,0,0,,15,2,4,18,0,3,1.0
8018,KO/TKO,3,859,0,Sergio Moraes,0,41,41%,42,1,25%,0,0,137.0,36,3,2,41,0,0,1,James Krause,3,102,58%,125,0,,0,1,131.0,79,7,16,97,0,5,1.0
8019,KO/TKO,3,853,0,Sergio Moraes,0,20,32%,20,0,,0,0,0.0,12,7,1,19,1,0,1,Warlley Alves,1,72,45%,72,0,,0,0,1.0,36,10,26,70,2,0,1.0
8020,Decision - Unanimous,3,900,0,Sergio Moraes,0,19,22%,24,3,100%,0,0,87.0,13,5,1,19,0,0,1,Anthony Rocco Martin,0,50,32%,70,0,,0,1,132.0,29,4,17,48,2,0,1.0
8021,Submission,2,582,1,Sergio Moraes,0,2,66%,17,2,100%,2,0,485.0,2,0,0,0,0,2,0,Ben Saunders,0,1,50%,55,0,,0,0,0.0,0,1,0,1,0,0,1.0
8022,Decision - Split,3,900,1,Sergio Moraes,0,87,45%,89,0,0%,0,0,0.0,70,15,2,87,0,0,0,Tim Means,1,129,47%,136,0,,0,0,82.0,91,22,16,124,1,4,1.0
8023,KO/TKO,1,168,0,Sergio Moraes,0,13,48%,13,0,,0,0,0.0,10,3,0,13,0,0,1,Kamaru Usman,1,16,33%,16,0,,0,0,5.0,8,4,4,15,0,1,1.0
8024,Decision - Unanimous,3,900,1,Sergio Moraes,0,39,41%,39,0,,0,0,0.0,24,13,2,39,0,0,0,Davi Ramos,0,35,28%,35,0,0%,0,0,0.0,21,7,7,35,0,0,1.0
8025,Decision - Split,3,900,1,Sergio Moraes,0,35,38%,53,1,33%,0,0,244.0,29,3,3,29,0,6,0,Zak Ottow,0,44,31%,50,0,0%,0,0,0.0,31,7,6,44,0,0,1.0
8027,KO/TKO,3,738,1,Sergio Moraes,1,21,30%,22,0,0%,0,0,2.0,17,2,2,19,1,1,0,Omari Akhmedov,1,35,29%,38,1,100%,0,0,51.0,17,10,8,29,2,4,1.0
8028,Decision - Unanimous,3,900,1,Sergio Moraes,0,51,62%,51,2,66%,0,0,239.0,40,8,3,50,0,1,0,Mickael Lebout,0,47,42%,50,0,,0,1,4.0,33,5,9,46,0,1,1.0
8029,Submission,1,193,1,Sergio Moraes,0,13,65%,13,1,100%,1,0,66.0,12,0,1,4,0,9,0,Neil Magny,0,7,24%,9,0,,0,0,21.0,6,0,1,7,0,0,1.0
8030,Submission,3,790,1,Sergio Moraes,0,16,35%,27,4,36%,1,0,261.0,13,3,0,14,1,1,0,Renee Forte,0,26,34%,38,0,,0,0,58.0,12,7,7,16,5,5,1.0
8031,Decision - Unanimous,3,900,0,Sergio Moraes,0,38,52%,39,0,0%,0,0,0.0,25,6,7,32,6,0,1,Cezar Ferreira,2,42,37%,46,0,,0,0,53.0,27,14,1,35,3,4,1.0
8032,KO/TKO,2,363,0,Marlon Moraes,0,14,28%,14,1,100%,0,0,9.0,10,1,3,14,0,0,1,Cory Sandhagen,1,38,43%,38,0,,0,0,4.0,16,9,13,36,0,2,1.0
8033,Decision - Split,3,900,1,Marlon Moraes,0,59,43%,59,1,50%,0,0,21.0,48,7,4,58,1,0,0,Jose Aldo,0,58,39%,63,0,,0,0,0.0,39,16,3,57,1,0,1.0
8034,KO/TKO,3,891,0,Marlon Moraes,0,57,47%,59,0,0%,0,0,0.0,35,7,15,54,2,1,1,Henry Cejudo,0,90,52%,99,1,25%,1,0,160.0,73,13,4,45,19,26,1.0
8035,Submission,1,197,1,Marlon Moraes,1,10,43%,12,0,,1,0,75.0,8,0,2,7,0,3,0,Raphael Assuncao,0,2,16%,3,0,,0,0,0.0,1,0,1,2,0,0,1.0
8036,KO/TKO,1,33,1,Marlon Moraes,1,7,77%,7,0,,0,0,0.0,6,0,1,2,0,5,0,Jimmie Rivera,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1.0
8037,KO/TKO,1,67,1,Marlon Moraes,2,7,50%,10,0,,0,0,13.0,6,1,0,5,0,2,0,Aljamain Sterling,0,3,30%,3,0,,0,0,0.0,1,1,1,3,0,0,1.0
8038,Decision - Split,3,900,1,Marlon Moraes,0,45,34%,45,1,50%,1,0,65.0,21,15,9,45,0,0,0,John Dodson,1,43,40%,47,2,50%,0,0,27.0,24,15,4,40,2,1,1.0
